Date,Time,Lat,SN,Lon,EW,Dep,M,MT,Region
4/16/2018,52:49.7,0.81,S,133.33,E,10,4.1,-,"Irian Jaya Region, Indonesia"
4/16/2018,38:06.0,1.08,S,99.73,E,26,3.4,-,"Southern Sumatra, Indonesia"
4/16/2018,14:35.7,4.01,N,128.39,E,12,4.4,-,"North of Halmahera, Indonesia"
4/15/2018,40:03.0,6.5,S,130.01,E,170,4.7,Yes,Banda Sea
4/15/2018,55:15.8,3.3,S,140.63,E,10,3.2,-,"Irian Jaya, Indonesia"
4/15/2018,30:43.6,1.44,N,126.88,E,42,6,Yes,Northern Molucca Sea
4/15/2018,35:10.8,9.01,S,109.83,E,26,3.1,-,"South of Java, Indonesia"
4/15/2018,40:46.7,2.35,N,126.84,E,10,3.8,-,Northern Molucca Sea
4/15/2018,33:32.2,1.02,N,98.14,E,24,3.3,-,"Northern Sumatra, Indonesia"
4/15/2018,20:57.5,9.36,S,110.35,E,35,4,-,"South of Java, Indonesia"
4/15/2018,12:20.5,2.04,N,128.33,E,255,3.8,-,"Halmahera, Indonesia"
4/15/2018,30:25.8,9.54,S,110.35,E,10,3.8,-,"South of Java, Indonesia"
4/15/2018,23:34.8,1.21,S,100.07,E,33,4,-,"Southern Sumatra, Indonesia"
4/15/2018,00:03.6,4.01,S,122.44,E,10,3.3,-,"Sulawesi, Indonesia"
4/15/2018,36:09.6,1.09,N,126.9,E,10,3.4,-,Northern Molucca Sea
4/15/2018,36:02.6,8.31,S,110.33,E,83,3.5,-,"Java, Indonesia"
4/15/2018,38:00.6,7.32,S,124.68,E,550,4.6,Yes,Banda Sea
4/15/2018,47:18.9,8.51,S,112.36,E,104,3.3,-,"Java, Indonesia"
4/14/2018,06:02.2,3.83,N,96,E,23,3.6,-,Off West Coast of Northern Sumatra
4/14/2018,29:11.5,6.02,S,105.49,E,10,3.6,-,"Sunda Strait, Indonesia"
4/14/2018,43:59.4,5.21,S,101.83,E,21,4,-,"Southwest of Sumatra, Indonesia"
4/14/2018,17:49.3,2.63,S,129.58,E,10,3.1,-,"Seram, Indonesia"
4/14/2018,04:45.7,2.64,S,129.62,E,24,3.1,-,"Seram, Indonesia"
4/14/2018,43:20.3,2.2,S,120.57,E,10,3.3,-,"Sulawesi, Indonesia"
4/14/2018,14:01.1,6.69,S,129.81,E,179,4,-,Banda Sea
4/14/2018,02:23.7,6.22,S,105.3,E,51,4.9,Yes,"Sunda Strait, Indonesia"
4/14/2018,56:39.1,2.92,S,139.4,E,57,3.1,-,Near North Coast of Irian Jaya
4/14/2018,54:40.7,1.24,N,119.57,E,10,3.4,-,Celebes Sea
4/14/2018,56:29.6,8.52,S,123.93,E,160,3.5,-,"Flores Region, Indonesia"
4/14/2018,13:17.9,2.46,S,121.42,E,10,3.6,-,"Sulawesi, Indonesia"
4/14/2018,47:52.8,4.79,S,102.14,E,60,4.2,Yes,"Southern Sumatra, Indonesia"
4/14/2018,34:17.6,2,S,140.27,E,24,3.5,-,Near North Coast of Irian Jaya
4/14/2018,54:46.3,9.51,S,125.16,E,12,3.5,-,Timor Region
4/14/2018,51:28.6,3.92,S,129.07,E,30,3.8,-,"Seram, Indonesia"
4/14/2018,02:18.1,0.43,S,123.21,E,71,3.1,-,"Minahassa Peninsula, Sulawesi"
4/14/2018,57:28.7,0.72,N,98.62,E,24,3,-,"Northern Sumatra, Indonesia"
4/14/2018,26:18.8,2.26,S,138.31,E,50,4,-,"Irian Jaya, Indonesia"
4/14/2018,23:19.2,2.42,S,138.3,E,49,4.5,-,"Irian Jaya, Indonesia"
4/14/2018,19:08.1,8.68,S,120.45,E,22,3.1,-,"Flores Region, Indonesia"
4/14/2018,29:34.5,0.19,N,123.9,E,28,3,-,"Minahassa Peninsula, Sulawesi"
4/14/2018,54:54.9,3.93,S,130.27,E,54,3.6,-,"Seram, Indonesia"
4/14/2018,52:18.5,0.06,S,122.9,E,146,4,-,"Minahassa Peninsula, Sulawesi"
4/14/2018,56:55.5,6.93,S,104.95,E,47,4.5,Yes,"Sunda Strait, Indonesia"
4/14/2018,29:17.6,3.34,S,137.79,E,71,4.2,Yes,"Irian Jaya, Indonesia"
4/14/2018,27:15.9,3.35,S,139.06,E,26,3.3,-,"Irian Jaya, Indonesia"
4/14/2018,55:01.6,8.59,S,118.36,E,114,3.8,-,"Sumbawa Region, Indonesia"
4/13/2018,51:10.9,2.33,S,100.73,E,64,4.4,-,"Southern Sumatra, Indonesia"
4/13/2018,36:52.2,8.18,S,107.2,E,10,4,-,"Java, Indonesia"
4/13/2018,01:16.4,6.15,S,130.72,E,123,4.3,-,Banda Sea
4/13/2018,37:51.3,3.74,S,133.38,E,16,4.1,-,"Irian Jaya Region, Indonesia"
4/13/2018,25:45.1,0.06,S,123.15,E,156,3.6,-,"Minahassa Peninsula, Sulawesi"
4/13/2018,57:02.2,5.19,S,130.19,E,122,3.9,-,Banda Sea
4/13/2018,55:10.7,0.56,N,119.49,E,10,3.1,-,"Minahassa Peninsula, Sulawesi"
4/13/2018,47:32.3,2.99,S,127.52,E,26,3.1,-,Ceram Sea
4/13/2018,02:10.9,2.98,S,127.51,E,35,3.2,-,Ceram Sea
4/13/2018,51:54.4,10.29,S,119.19,E,13,3.5,-,"Sumba Region, Indonesia"
4/13/2018,50:15.7,3.1,S,130.89,E,11,3.2,-,"Seram, Indonesia"
4/13/2018,22:27.7,3.19,N,128.06,E,67,4.6,-,"North of Halmahera, Indonesia"
4/13/2018,30:05.0,0.46,N,124.18,E,135,3.7,-,"Minahassa Peninsula, Sulawesi"
4/13/2018,13:17.8,9.52,S,120.09,E,80,3.2,-,"Sumba Region, Indonesia"
4/13/2018,03:31.4,2.04,S,132.47,E,24,3.1,-,"Irian Jaya Region, Indonesia"
4/13/2018,55:57.6,6.09,S,105.47,E,128,4.6,-,"Sunda Strait, Indonesia"
4/13/2018,53:59.1,7.98,S,122.86,E,233,3.9,-,Flores Sea
4/13/2018,22:09.1,8.73,S,118.39,E,122,4.5,Yes,"Sumbawa Region, Indonesia"
4/13/2018,59:38.4,0.26,N,98.69,E,15,3.6,-,"Northern Sumatra, Indonesia"
4/13/2018,59:55.8,3.71,S,133.47,E,10,4.4,-,"Irian Jaya Region, Indonesia"
4/13/2018,10:41.4,9.23,S,118.9,E,14,3,-,"Sumbawa Region, Indonesia"
4/13/2018,03:28.1,7.53,S,120.63,E,474,4,-,Flores Sea
4/13/2018,05:18.9,5.33,N,96.21,E,10,3.5,-,"Northern Sumatra, Indonesia"
4/13/2018,38:39.0,8.19,S,123.48,E,10,3.7,-,"Flores Region, Indonesia"
4/13/2018,22:41.4,1.27,N,123.84,E,10,3.2,-,"Minahassa Peninsula, Sulawesi"
4/13/2018,20:40.7,7.49,S,119.37,E,264,4.4,-,Flores Sea
4/13/2018,19:07.4,3.68,S,126.03,E,21,4,-,"Buru, Indonesia"
4/12/2018,45:44.6,3.68,N,96.75,E,60,3.3,-,"Northern Sumatra, Indonesia"
4/12/2018,03:23.5,1.08,S,123.6,E,13,3.4,-,"Sulawesi, Indonesia"
4/12/2018,57:16.6,2.88,S,138.59,E,10,4.5,-,"Irian Jaya, Indonesia"
4/12/2018,55:55.2,7.72,S,106.98,E,22,3.1,-,"Java, Indonesia"
4/12/2018,15:22.5,2.99,S,127.52,E,38,3.1,-,Ceram Sea
4/12/2018,46:02.6,3.11,N,127.96,E,74,4.5,-,"Talaud Islands, Indonesia"
4/12/2018,14:03.5,2.79,S,129.76,E,57,3.5,-,"Seram, Indonesia"
4/12/2018,53:58.5,10.02,S,119.24,E,10,3.8,-,"Sumba Region, Indonesia"
4/12/2018,36:55.5,7.16,S,129.91,E,145,4.5,-,Banda Sea
4/12/2018,01:17.1,4.49,S,102.63,E,39,3.8,-,"Southern Sumatra, Indonesia"
4/12/2018,32:52.2,8.88,S,111.22,E,91,4.4,-,"Java, Indonesia"
4/12/2018,17:24.1,10.31,S,119.14,E,20,4.4,-,"Sumba Region, Indonesia"
4/12/2018,50:49.9,10.33,S,119.14,E,35,4.7,Yes,"Sumba Region, Indonesia"
4/12/2018,56:43.4,3.26,S,130.94,E,10,3.4,-,"Seram, Indonesia"
4/12/2018,24:16.5,7.96,S,107.42,E,25,3.1,-,"Java, Indonesia"
4/12/2018,06:59.0,10.39,S,119.13,E,47,3.3,-,"Sumba Region, Indonesia"
4/11/2018,34:19.0,0.83,S,127.18,E,33,3.1,-,"Halmahera, Indonesia"
4/11/2018,30:30.6,9.65,S,118.39,E,10,4.5,-,"Sumbawa Region, Indonesia"
4/11/2018,56:40.9,10.06,S,119.28,E,13,4,-,"Sumba Region, Indonesia"
4/11/2018,19:14.5,7.93,S,107.29,E,20,3.9,-,"Java, Indonesia"
4/11/2018,26:32.7,9.11,S,124.02,E,92,3.1,-,Timor Region
4/11/2018,10:58.8,10.35,S,119.26,E,26,4.8,-,"Sumba Region, Indonesia"
4/11/2018,10:08.9,10.33,S,119.17,E,33,4.5,Yes,"Sumba Region, Indonesia"
4/11/2018,57:48.1,10.33,S,119.21,E,14,4.6,Yes,"Sumba Region, Indonesia"
4/11/2018,37:02.8,3.69,N,95.65,E,51,4.7,Yes,Off West Coast of Northern Sumatra
4/11/2018,16:43.9,2.04,S,127.91,E,10,3.5,-,Ceram Sea
4/11/2018,38:33.8,2.9,N,127.88,E,122,3.8,-,Northern Molucca Sea
4/11/2018,11:15.1,6.8,S,129.74,E,161,4.5,-,Banda Sea
4/11/2018,26:20.0,3.26,N,127.99,E,10,4.1,-,"Talaud Islands, Indonesia"
4/11/2018,28:48.5,1.1,N,121.87,E,429,4.1,-,"Minahassa Peninsula, Sulawesi"
4/11/2018,37:08.4,1.21,N,124.47,E,214,3.4,-,"Minahassa Peninsula, Sulawesi"
4/11/2018,28:03.4,7.26,S,105.23,E,10,4.4,-,"Java, Indonesia"
4/11/2018,01:35.1,7.88,S,107.28,E,24,3.6,-,"Java, Indonesia"
4/11/2018,27:37.4,3.12,N,127.92,E,24,4.1,-,"Talaud Islands, Indonesia"
4/11/2018,18:31.5,0.29,N,122.14,E,103,3.9,-,"Minahassa Peninsula, Sulawesi"
4/11/2018,42:48.8,6.09,S,103.57,E,10,3.1,-,"Southwest of Sumatra, Indonesia"
4/11/2018,32:35.8,2.84,S,127.67,E,10,3.6,-,Ceram Sea
4/11/2018,12:56.8,5.32,N,94.27,E,56,4.8,-,"Northern Sumatra, Indonesia"
4/11/2018,24:23.2,2.94,S,130.12,E,10,3.6,-,"Seram, Indonesia"
4/10/2018,10:25.8,8.36,S,109.99,E,71,3.8,-,"Java, Indonesia"
4/10/2018,55:34.0,6.46,S,103.78,E,13,3.2,-,"Southwest of Sumatra, Indonesia"
4/10/2018,29:42.2,6.07,S,130.96,E,94,4.2,-,Banda Sea
4/10/2018,13:41.6,1.06,N,100.32,E,152,3.2,-,"Northern Sumatra, Indonesia"
4/10/2018,26:30.0,7.86,S,106.62,E,16,3.8,-,"Java, Indonesia"
4/10/2018,52:31.8,2.93,S,130.16,E,10,3.3,-,"Seram, Indonesia"
4/10/2018,30:59.2,0.79,N,123.9,E,265,3.2,-,"Minahassa Peninsula, Sulawesi"
4/10/2018,06:29.5,0.56,N,121.36,E,58,3.3,-,"Minahassa Peninsula, Sulawesi"
4/10/2018,37:56.5,7.38,S,128.87,E,177,4.5,-,Banda Sea
4/10/2018,39:29.7,7.25,S,129.16,E,132,3.9,-,Banda Sea
4/10/2018,30:13.6,2.98,S,127.66,E,24,3.3,-,Ceram Sea
4/10/2018,58:41.1,5.58,N,127.14,E,89,4.7,-,Philippine Islands Region
4/10/2018,53:25.6,6.74,S,121.5,E,38,3,-,Flores Sea
4/10/2018,12:23.1,4.48,S,126.86,E,12,3.3,-,Banda Sea
4/10/2018,14:43.2,6.29,S,130.47,E,113,4.2,-,Banda Sea
4/9/2018,07:39.1,2.98,S,127.5,E,35,3,-,Ceram Sea
4/9/2018,57:17.1,0.34,N,125.2,E,18,3,-,Northern Molucca Sea
4/9/2018,46:33.8,7.01,S,105.5,E,64,4.9,Yes,"Java, Indonesia"
4/9/2018,15:14.9,1.74,S,100.41,E,45,3.7,-,"Southern Sumatra, Indonesia"
4/9/2018,18:27.4,4.74,S,100.64,E,28,4.5,-,"Southwest of Sumatra, Indonesia"
4/9/2018,45:09.5,8.15,S,119.2,E,12,3.6,-,"Flores Region, Indonesia"
4/9/2018,31:33.4,3.38,N,128.02,E,127,4.6,-,"North of Halmahera, Indonesia"
4/8/2018,09:15.5,0.06,S,123.34,E,144,3.4,-,"Minahassa Peninsula, Sulawesi"
4/8/2018,55:18.3,0.17,S,124.15,E,31,4.3,-,Southern Molucca Sea
4/8/2018,20:38.9,2.27,S,100.74,E,60,4.1,-,"Southern Sumatra, Indonesia"
4/8/2018,17:34.6,2.91,S,127.58,E,19,3.2,-,Ceram Sea
4/8/2018,47:22.7,4.53,S,101.92,E,20,3.8,-,"Southern Sumatra, Indonesia"
4/8/2018,04:18.4,6.39,S,103.93,E,49,4.9,Yes,"Southwest of Sumatra, Indonesia"
4/8/2018,15:47.3,0.51,S,123.67,E,10,3.2,-,"Minahassa Peninsula, Sulawesi"
4/8/2018,09:17.7,9.79,S,112.91,E,35,3.8,-,"South of Java, Indonesia"
4/8/2018,02:23.8,8.8,S,110.31,E,77,3.6,-,"Java, Indonesia"
4/8/2018,37:11.4,2.4,S,100.23,E,43,4,-,"Southern Sumatra, Indonesia"
4/8/2018,48:44.2,10.54,S,108.43,E,10,4,-,"South of Java, Indonesia"
4/8/2018,24:56.0,2.48,S,100.55,E,29,4.6,-,"Southern Sumatra, Indonesia"
4/7/2018,53:22.6,2.72,N,128.36,E,199,4.7,Yes,"Halmahera, Indonesia"
4/7/2018,46:34.8,9.25,S,124.23,E,78,3.7,-,Timor Region
4/7/2018,41:54.5,9.04,S,116.07,E,113,3.1,-,"Sumbawa Region, Indonesia"
4/7/2018,19:33.0,4.64,S,128.09,E,32,3.1,-,Banda Sea
4/7/2018,13:32.7,0.23,S,122.93,E,72,3,-,"Minahassa Peninsula, Sulawesi"
4/7/2018,10:27.0,3.94,N,127.26,E,10,4.2,-,"Talaud Islands, Indonesia"
4/7/2018,39:15.8,5.03,S,101.79,E,10,4.8,-,"Southwest of Sumatra, Indonesia"
4/7/2018,20:31.2,4.72,S,103.45,E,106,3.5,-,"Southern Sumatra, Indonesia"
4/7/2018,56:43.9,10.75,S,117.33,E,10,4.9,Yes,"South of Sumbawa, Indonesia"
4/7/2018,05:57.3,2.81,N,128.62,E,241,4.5,-,"Halmahera, Indonesia"
4/7/2018,28:05.1,5.88,S,131.11,E,26,4.2,-,Banda Sea
4/7/2018,03:24.2,1.35,S,120.5,E,10,3.1,-,"Sulawesi, Indonesia"
4/7/2018,20:27.6,2.97,S,127.54,E,28,4.3,-,Ceram Sea
4/6/2018,18:42.0,3.37,N,127.22,E,49,5,Yes,"Talaud Islands, Indonesia"
4/6/2018,14:46.0,2.92,S,127.58,E,22,3.7,-,Ceram Sea
4/6/2018,04:40.6,4.15,S,128.08,E,197,3.8,-,Banda Sea
4/6/2018,49:06.0,2.77,S,127.75,E,34,5.1,Yes,Ceram Sea
4/6/2018,35:40.4,4.76,S,133.86,E,10,4.2,-,"Irian Jaya Region, Indonesia"
4/6/2018,34:29.0,0.56,S,119.93,E,10,3.2,-,"Minahassa Peninsula, Sulawesi"
4/6/2018,31:22.2,0.91,N,126.26,E,10,3.3,-,Northern Molucca Sea
4/6/2018,19:24.8,9.57,S,119.94,E,82,4.9,Yes,"Sumba Region, Indonesia"
4/6/2018,03:17.3,2.92,S,127.54,E,17,3.2,-,Ceram Sea
4/6/2018,39:49.4,6.16,S,130.62,E,160,4.1,-,Banda Sea
4/6/2018,30:45.9,7.47,S,128.58,E,159,4.1,-,Banda Sea
4/6/2018,54:58.1,3.62,S,139.32,E,10,4,-,"Irian Jaya, Indonesia"
4/6/2018,47:00.2,1.43,S,138.29,E,21,5.5,Yes,Near North Coast of Irian Jaya
4/6/2018,17:32.6,9.44,S,121.38,E,78,3.3,-,Savu Sea
4/6/2018,05:06.2,10.1,S,127.65,E,10,4.2,-,Timor Sea
4/5/2018,42:50.4,3.72,N,97.28,E,10,3.3,-,"Northern Sumatra, Indonesia"
4/5/2018,16:32.7,2.28,S,99.31,E,29,4.1,-,"Southern Sumatra, Indonesia"
4/5/2018,47:58.2,2.22,S,127.66,E,10,3.1,-,Ceram Sea
4/5/2018,31:30.0,1.22,S,120.3,E,10,3,-,"Sulawesi, Indonesia"
4/5/2018,02:18.5,7.15,S,106.91,E,10,3.1,-,"Java, Indonesia"
4/5/2018,13:08.9,8.35,S,112.47,E,10,3.5,-,"Java, Indonesia"
4/5/2018,19:59.7,0.11,S,124.44,E,23,3.1,-,Southern Molucca Sea
4/5/2018,58:37.0,0.07,S,123.09,E,121,3.2,-,"Minahassa Peninsula, Sulawesi"
4/5/2018,54:55.9,5.99,S,130.57,E,123,4,-,Banda Sea
4/5/2018,54:50.4,2.14,S,121.08,E,10,3.3,-,"Sulawesi, Indonesia"
4/5/2018,23:14.3,2.29,S,99.37,E,26,3.4,-,"Southern Sumatra, Indonesia"
4/5/2018,36:11.0,7.53,S,128.54,E,173,4.5,-,Banda Sea
4/5/2018,08:51.1,9.1,S,120.48,E,109,4.1,-,"Sumba Region, Indonesia"
4/5/2018,41:45.5,8.79,S,116.97,E,10,3.8,-,"Sumbawa Region, Indonesia"
4/5/2018,25:09.3,5.86,N,126.82,E,138,4.2,-,"Mindanao, Philippines"
4/5/2018,31:49.8,0.56,N,99.77,E,140,3.5,-,"Northern Sumatra, Indonesia"
4/5/2018,27:19.8,3.65,S,127.56,E,10,4.3,-,"Seram, Indonesia"
4/5/2018,14:50.8,9.08,S,124.14,E,23,3.1,-,Timor Region
4/4/2018,46:04.6,2.29,S,99.29,E,29,4.9,-,"Southern Sumatra, Indonesia"
4/4/2018,40:28.7,2.37,S,99.2,E,21,4,-,"Southern Sumatra, Indonesia"
4/4/2018,19:17.6,2.21,S,99.47,E,13,3.1,-,"Southern Sumatra, Indonesia"
4/4/2018,13:26.4,5.99,S,103.79,E,10,3.1,-,"Southern Sumatra, Indonesia"
4/4/2018,05:19.2,7.65,S,119.08,E,12,3.2,-,Flores Sea
4/4/2018,48:27.2,2.22,S,99.42,E,21,3.4,-,"Southern Sumatra, Indonesia"
4/4/2018,37:30.3,2.29,S,99.3,E,25,4.3,-,"Southern Sumatra, Indonesia"
4/4/2018,27:27.5,3.49,N,96.78,E,52,3.6,-,"Northern Sumatra, Indonesia"
4/4/2018,26:07.8,8.45,S,119.54,E,156,3.2,-,"Flores Region, Indonesia"
4/4/2018,24:50.1,8.58,S,108.43,E,18,4,-,"Java, Indonesia"
4/4/2018,16:34.2,2.26,S,99.3,E,16,4.4,-,"Southern Sumatra, Indonesia"
4/4/2018,01:09.7,0.32,S,123.03,E,60,3.2,-,"Minahassa Peninsula, Sulawesi"
4/4/2018,43:41.4,7.14,S,106.02,E,28,3.6,-,"Java, Indonesia"
4/4/2018,31:59.0,7.19,S,106.04,E,20,3.5,-,"Java, Indonesia"
4/4/2018,23:04.1,2.16,S,101.03,E,68,3.4,-,"Southern Sumatra, Indonesia"
4/4/2018,27:06.0,0.5,S,122.3,E,10,3.9,-,"Minahassa Peninsula, Sulawesi"
4/4/2018,22:20.6,0.5,S,122.4,E,10,3.7,-,"Minahassa Peninsula, Sulawesi"
4/4/2018,20:18.1,3.11,N,127.78,E,28,4.5,-,"Talaud Islands, Indonesia"
4/3/2018,12:07.4,0.1,S,126.59,E,13,3.4,-,Southern Molucca Sea
4/3/2018,52:51.2,0.84,N,96.84,E,28,3.4,-,Off West Coast of Northern Sumatra
4/3/2018,47:40.2,7.8,S,112.53,E,10,3.3,-,"Java, Indonesia"
4/3/2018,21:05.8,7.04,S,129.58,E,152,4.3,-,Banda Sea
4/3/2018,09:54.6,7.68,S,105.95,E,33,3.2,-,"Java, Indonesia"
4/3/2018,58:16.8,0.87,N,122.65,E,28,4.2,-,"Minahassa Peninsula, Sulawesi"
4/3/2018,37:19.1,6.79,S,129.87,E,170,4,-,Banda Sea
4/3/2018,25:46.1,4.68,S,102.67,E,27,3.8,-,"Southern Sumatra, Indonesia"
4/3/2018,34:55.9,8.36,S,121.28,E,174,3.6,-,"Flores Region, Indonesia"
4/3/2018,02:48.2,9.95,S,114.12,E,10,3.6,-,"South of Bali, Indonesia"
4/3/2018,46:55.8,7.91,S,120.28,E,257,3.4,-,Flores Sea
4/3/2018,14:07.1,3.11,N,127.93,E,75,5.5,Yes,"Talaud Islands, Indonesia"
4/3/2018,08:14.7,0.77,N,126.18,E,10,4.4,-,Northern Molucca Sea
4/3/2018,34:58.3,1.07,N,98.66,E,16,3.4,-,"Northern Sumatra, Indonesia"
4/3/2018,04:02.0,9.22,S,115.75,E,82,4.3,-,"South of Bali, Indonesia"
4/3/2018,35:44.6,0.4,S,124.32,E,10,3.7,-,Southern Molucca Sea
4/2/2018,18:19.2,8.16,S,116.4,E,14,3.3,-,"Sumbawa Region, Indonesia"
4/2/2018,10:51.7,6.8,S,129.38,E,238,4.3,-,Banda Sea
4/2/2018,45:01.3,0.52,S,123.41,E,10,4.5,-,"Minahassa Peninsula, Sulawesi"
4/2/2018,23:57.4,1.66,N,124.94,E,191,4.5,Yes,"Minahassa Peninsula, Sulawesi"
4/2/2018,18:12.1,5.59,S,131.1,E,133,4,-,Banda Sea
4/2/2018,02:13.9,6.35,S,107.25,E,260,4.6,Yes,"Java, Indonesia"
4/2/2018,19:26.6,5.92,S,104.08,E,10,3.4,-,"Southern Sumatra, Indonesia"
4/2/2018,08:48.2,6.74,S,129.93,E,186,4.6,-,Banda Sea
4/2/2018,27:38.0,8.57,S,109.01,E,70,3.2,-,"Java, Indonesia"
4/2/2018,41:41.7,5.54,N,124.68,E,86,4.6,-,"Mindanao, Philippines"
4/1/2018,20:29.4,8.39,S,112.42,E,112,3.4,-,"Java, Indonesia"
4/1/2018,40:02.7,0.06,S,123.35,E,145,3.7,-,"Minahassa Peninsula, Sulawesi"
4/1/2018,33:43.2,9.52,S,125.14,E,12,4.1,-,Timor Region
4/1/2018,43:43.0,0.48,N,120.22,E,23,3.1,-,"Minahassa Peninsula, Sulawesi"
4/1/2018,50:31.9,9.08,S,111.29,E,10,4.5,-,"South of Java, Indonesia"
4/1/2018,27:59.0,10.04,S,119.09,E,33,3.2,-,"Sumba Region, Indonesia"
4/1/2018,17:59.1,5.72,S,103.93,E,24,3.2,-,"Southern Sumatra, Indonesia"
4/1/2018,42:15.0,7.38,S,127.47,E,70,4,-,Banda Sea
4/1/2018,36:30.7,3.81,S,139.93,E,10,3.2,-,"Irian Jaya, Indonesia"
4/1/2018,03:10.9,8.27,S,122.89,E,151,3.1,-,"Flores Region, Indonesia"
4/1/2018,04:18.6,3.34,S,130.09,E,30,3.2,-,"Seram, Indonesia"
4/1/2018,51:36.0,3.27,S,130.43,E,29,3.2,-,"Seram, Indonesia"
4/1/2018,18:32.6,2.58,S,128.84,E,46,4.5,-,Ceram Sea
3/31/2018,29:58.6,1.51,N,123.32,E,14,3.3,-,"Minahassa Peninsula, Sulawesi"
3/31/2018,03:19.1,5.54,S,128.93,E,303,4.1,-,Banda Sea
3/31/2018,57:34.1,8.18,S,106.56,E,10,3.3,-,"South of Java, Indonesia"
3/31/2018,38:58.8,1.1,N,122.58,E,24,3.8,-,"Minahassa Peninsula, Sulawesi"
3/31/2018,43:57.4,5.84,N,126.07,E,150,4.6,-,"Mindanao, Philippines"
3/31/2018,10:49.9,1.71,N,128.48,E,34,3.8,-,"Halmahera, Indonesia"
3/31/2018,49:47.9,1.79,N,128.5,E,63,5.1,Yes,"Halmahera, Indonesia"
3/31/2018,14:10.3,8.33,S,108.94,E,38,3.1,-,"Java, Indonesia"
3/31/2018,17:09.3,1.53,N,122.81,E,19,3.5,-,"Minahassa Peninsula, Sulawesi"
3/31/2018,24:45.4,10.11,S,124.88,E,37,3.2,-,Timor Region
3/31/2018,48:33.9,5.01,N,127.37,E,130,4.6,-,Philippine Islands Region
3/31/2018,38:18.2,0.05,S,123.35,E,136,3.8,-,"Minahassa Peninsula, Sulawesi"
3/31/2018,35:05.0,9.1,S,110.55,E,10,4,-,"South of Java, Indonesia"
3/30/2018,57:57.3,4.71,N,96.11,E,10,3.2,-,"Northern Sumatra, Indonesia"
3/30/2018,47:18.1,8.56,S,119.74,E,152,3.3,-,"Flores Region, Indonesia"
3/30/2018,10:44.1,9.11,S,116.83,E,103,4.8,Yes,"Sumbawa Region, Indonesia"
3/30/2018,28:31.7,7.26,S,129.54,E,152,4.5,-,Banda Sea
3/30/2018,48:55.3,4.68,N,96.13,E,10,4.7,Yes,"Northern Sumatra, Indonesia"
3/30/2018,05:24.6,4.67,N,96.17,E,10,3.8,-,"Northern Sumatra, Indonesia"
3/30/2018,44:37.2,4.4,S,130.52,E,18,3.6,-,Banda Sea
3/30/2018,01:13.1,3.33,S,130.95,E,27,5,Yes,"Seram, Indonesia"
3/30/2018,05:26.9,7.2,S,102.69,E,10,4.5,-,"Southwest of Sumatra, Indonesia"
3/30/2018,36:34.6,1.66,S,128.43,E,10,3.8,-,"Halmahera, Indonesia"
3/29/2018,50:51.2,2.87,S,127.83,E,33,3.1,-,Ceram Sea
3/29/2018,03:05.7,1.26,N,123.12,E,10,3.9,-,"Minahassa Peninsula, Sulawesi"
3/29/2018,55:24.1,1.36,N,123.13,E,10,4.1,-,"Minahassa Peninsula, Sulawesi"
3/29/2018,58:40.2,2.56,N,95.81,E,10,5.1,-,Off West Coast of Northern Sumatra
3/29/2018,37:58.6,2.69,N,95.97,E,10,4.8,-,Off West Coast of Northern Sumatra
3/29/2018,53:32.0,1.06,N,121.92,E,13,3.7,-,"Minahassa Peninsula, Sulawesi"
3/29/2018,58:26.2,0.25,S,124.38,E,28,3.7,-,Southern Molucca Sea
3/29/2018,52:07.6,2.18,S,130.88,E,10,3.1,-,"Seram, Indonesia"
3/29/2018,09:25.3,0.29,N,121.53,E,109,3.3,-,"Minahassa Peninsula, Sulawesi"
3/29/2018,51:40.1,3.13,S,130.73,E,10,3,-,"Seram, Indonesia"
3/29/2018,04:12.7,4.22,N,126.62,E,11,4.3,-,"Talaud Islands, Indonesia"
3/29/2018,26:37.7,1.8,N,125.59,E,79,4.1,-,Northern Molucca Sea
3/29/2018,33:13.2,1.16,N,98.82,E,83,4.8,-,"Northern Sumatra, Indonesia"
3/28/2018,48:28.3,5.97,N,133.01,E,136,4.8,-,"W. Caroline Islands, Micronesia"
3/28/2018,15:09.9,0.1,S,132.79,E,32,3.3,-,"Irian Jaya Region, Indonesia"
3/28/2018,34:16.7,6.68,S,131.69,E,10,5.3,-,"Tanimbar Islands Reg., Indonesia"
3/28/2018,23:13.9,7.17,S,106.13,E,35,3.1,-,"Java, Indonesia"
3/28/2018,13:08.6,1.59,N,126.27,E,37,5,-,Northern Molucca Sea
3/28/2018,35:26.5,6.78,S,129.89,E,205,4.6,-,Banda Sea
3/28/2018,42:37.0,8.92,S,116.19,E,86,3.2,-,"Sumbawa Region, Indonesia"
3/28/2018,13:57.9,0,S,124.08,E,80,3.5,-,Southern Molucca Sea
3/28/2018,31:06.1,0.13,S,123.18,E,135,3.5,-,"Minahassa Peninsula, Sulawesi"
3/28/2018,11:31.0,9.32,S,125.7,E,11,3,-,Timor Region
3/28/2018,04:36.3,0.2,S,132.94,E,10,4.9,-,"Irian Jaya Region, Indonesia"
3/28/2018,04:35.3,0.2,S,132.97,E,45,4.5,-,"Irian Jaya Region, Indonesia"
3/28/2018,47:19.5,4.84,N,135.16,E,10,6,-,"W. Caroline Islands, Micronesia"
3/28/2018,23:20.6,8.71,S,118.32,E,122,3.2,-,"Sumbawa Region, Indonesia"
